,title,text,date,rating
112,Sempre uma boa opção,"O ambiente é muito agradável, a casa está sempre cheia, o que gera longas esperas. O atendimento no geral é bom, no entanto, por vezes muito demorado. A comida é saborosa, cardápio variado e com ótimas opções.",21 de julho de 2018,bubble_40
113,Ótima comida,"Comida maravilhosa, ... bom atendimento, no entanto a espera por uma mesa deixa a desejar 😢😍😍🙈😍",19 de julho de 2018,bubble_50
114,Almocinho com as amigas,"Comida excelente, ambiente agradável, atendimento bom, apesar de um pouco demorado. Fomos em uma quinta-feira durante o almoço. Recomendo o prato de macarrão ao molho Alfredo com tiras de frango e legumes. Delicioso!!",13 de julho de 2018,bubble_40
115,Muito bom,"Ótimo ambiente, apesar de estar sempre muito lotado e é difícil conseguir mesa. É preciso ficar em fila de espera.
A comida é excelente, mas o atendimento deixa a desejar, devido, justamente, a demanda ser muito grande.",11 de julho de 2018,bubble_50
116,Fora do padrão outback,"Estive em vários outback's esse foi o único que deixou a desejar.
Fomos bem atendidos quando a garçonete ia ate a mesa, porem a demora de TODOS os pedidos foram enormes a começar pelas primeiras bebidas e o clássico pão australiano.
Durante a noite notamos...Mais",10 de julho de 2018,bubble_20
117,O primeiro e até hoje de alto nível,"Frequento desde a época da inauguração, quando morava próximo ao estabelecimento ia regularmente, hoje em dia morando mais afastado ainda frequento quando estou no shopping em que está e quero desfrutar do cardápio de costelas, carnes e bebidas únicas do restaurante. O maior problema desse...Mais",9 de julho de 2018,bubble_50
118,Ótimas promoções ! ,Desta vez peguei a promoção da Elo onde pagando com ele vc ganha a famosa cebola Grátis . Show de bola ! A qualidade é indiscutível !,6 de julho de 2018,bubble_40
119,Ótimo para happy hour!,"Ideal para curtir aquele happy legal com os amigos, tem umas promoções ótimas, atendimento rápido e comida top!",5 de julho de 2018,bubble_50
120,Melhor costela ao barbecue!,"Toda a minha família ama esse restaurante. Sua comida deliciosa, com o ambiente bem intimista. Atendimento excelente e sobremesas divinas. Quer mais? Preços razoáveis. Vale a pena conhecer.",28 de junho de 2018,bubble_50
121,Há lugares melhores,"De cara, o lugar é aconchegante. Mas quando o garçom resolve te atender, demora mais de 1 h para a comida ser servida. E pior: vem fria, o macarrão parece ter sido feito ontem. Na hora da conta, outro susto. Caríssimo. Vai depender da sorte...Mais",28 de junho de 2018,bubble_20
122,Melhor atendimento,"Amooo tudo que é servido aqui desde a bebida, petiscos, comidas e sobremesas! Agora o que mais gosto mesmo é o atendimento que são sempre muito alegres todos!",20 de junho de 2018,bubble_50
123,Atendimento 10,"Atendimento maravilhoso, comida servida rapidamente. Aconchegante! Vale uma paradinha para descontrair e curtir um happy hour.",18 de junho de 2018,bubble_50
124,Razoável,"Garçom atrapalhado, demorava a retornar com os pedidos, e quando não quisemos dar o valor máximo de gorjeta ainda fez cara braba. Faltando varios itens do cardápio.",18 de junho de 2018,bubble_30
125,Sempre uma ótima opção,"O local é super agradável e com
ótimas opções. 
Tem que chegar cedo, pois o local é bem cheio e com enormes filas de espera. 
Mas sempre vale a pena.",18 de junho de 2018,bubble_50
126,Péssima escolha,"É verdade que o restaurante está constantemente lotado, mas mesmo quando isso não acontece, o serviço é ruim e, eu diria, mal humorado.",18 de junho de 2018,bubble_20
127,Atendimento,Restaurante da tradicional rede. O diferencial desse outback é o atendimento. Fomos com crianças e foram muito atenciosos.,17 de junho de 2018,bubble_50
128,Bom,"O outback é padrão em todo lugar, o pãozinho de entrada é muito gostoso, agora ele deu uma encarecida nos preços. Mas a qualidade continua a mesma, muito boa! Para mim é um ótimo restaurante para um almoço agradável e rápido.",16 de junho de 2018,bubble_40
129,Dia dos namorados,"Atendimento infelizmente deixando a desejar. Desde a hora que chegamos até a hora de sermos atendidos se foram 20 minutos, depois mais 15 pra chegar o chopp. Deixando muito a desejar, os garçons perdidos, não sabem onde ficam as mesas. Perdidos, perdidos, perdidos. Sempre gostei...Mais",12 de junho de 2018,bubble_20
130,Adoro,"Eu e meu marido adoramos a casa, a comida e o atendimento. Principalmente à noite, quando temos o prazer de sermos atendidos pelo Victor A., Jassanan e Victor C. São prestativos, rápidos e extremamente simpáticos. O chop sempre gelado, o refil de chá sempre cheio...Mais",9 de junho de 2018,bubble_50
131,Restaurante agradável ,A entrada é servido o melhor pão 🍞 a batata frita estava ótima e as costela assada estava muito bom.,6 de junho de 2018,bubble_30
132,Decepcionante,"Ontem fui comemorar o meu aniversário com meus amigos na casa. A falta de atenção dos funcionários foi o cartão de visita, pois fizemos nossos pedidos e demoraram muito para chegar. A qualidade do atendimento caiu muito, não sabiam o que tinha disponível no cardápio,...Mais",5 de junho de 2018,bubble_20
133,Caiu a qualidade ,Hoje foi um dia de revisitar um dos restaurantes mais badalados da nossa adolescência o @outbackbrasil . Fomos na unidade ParkShopping e pedimos uma Bloomin’ onion e Aussie cheese fries sem bacon - já que o outback não oferece muitas opções vegetarianas. Pedimos também um...Mais,29 de maio de 2018,bubble_20
134,Melhor restaurante,"Eu amo demais esse lugar , vou praticamente todo mês , mas pra mim já é tradição ir no meu aniversário , comida muito muito MARAVILHOSAAAAAAAA , sabor das carnes e o tempero incomparáveis , a salada perfeita , acompanhamentos , e a sobremesa excepcional...Mais",29 de maio de 2018,bubble_50
135,Ótimo atendimento,"Quanto à comida, dispensa comentários! Padrão outback, mas essa unidade está de parabéns pelo atendimento! Quem nos atendeu foi a Bianca! Parabéns pela funcionária!",26 de maio de 2018,bubble_50
136,Muito bom e serviço rapido,Muito bom e serviço rapido. O atendente foi simpatico e entegou tudo na hora. O chopp estava bem gelafdo,25 de maio de 2018,bubble_40
137,Atendimento Padrão ,"O Outback consegue surpreender apesar da mesma estrutura em todos, muito bom o atendimento, a comida segue o padrão de sabor e apresentação, melhorar só o tempo de espera, mas vale a pena quando tiver sobrando um dinheirinho.",20 de maio de 2018,bubble_50
138,Muito bom...,"Ambiente agradável, muito bom para curtir com amigos. Voltarei outras vezes. Os pratos uma delícia sem contar o chopp que é espetacular !!!",16 de maio de 2018,bubble_50
139,Continua sendo uma excelente casa ,"Trata-se de um restaurante que você pode levar toda a família.
A configuração das mesas ajuda pouco, mas eles fazem o possível pra acomodar todo mundo.
Existe ambientes dentro do salão e fora do salão.
A comida é indiscutivelmente conhecida pelo sabor particular e todos...Mais",15 de maio de 2018,bubble_50
140,Um dos meus preferidos,"No Park Shopping, ambiente agradável com um atendimento muito bom. Comida deliciosa. A batata fritaé demais.",11 de maio de 2018,bubble_50
141,já foi melhor,"sempre fui no Outback do parkShopping pelo atendimento ótimos e comida boa, mas ultimamente o atendimento tem deixado um pouco a desejar. Os garçons demoram muito a passar nas mesas, estão meio distraidos. a comida continua boa, mas da ultima vez que fui, tinha um...Mais",7 de maio de 2018,bubble_30
142,Melhor Costelinha BBB do BR,"Melhor Happy Hour de Brasília, CHOPP super gelado, e ótimas caips. 
A Cebola gigante uma ótima pedida e uma BBQ deliciosa.",5 de maio de 2018,bubble_50
143,Espera interminável!,"Fui três  vezes e sempre os mesmos problemas... espera para sentar ok! Afinal é um lugar sempre requisitado, agora  você so pode fazer o primeiro  pedido pq se for fazer o segundo você  nao acha garçom,cardápio  não e tão  esclarecedor, a comida demora muitoooo. O...Mais",24 de abril de 2018,bubble_10
144,A arte da espera,"Se você tiver paciência, tempo e fome suficientes para esperar eternamente vá a esse lugar se não suma, comidinha meia-boca também, não recomendo",22 de abril de 2018,bubble_10
145,Banheiro interditado - Niterói,Outback de Niterói interditou 2 das 3 cabines do banheiro feminino. É um desrespeito ao público. Claro que o restaurante continua enorme e seu lucro se mantém. Só o desrespeito com a mulheres aumenta.,17 de abril de 2018,bubble_20
146,Chopp e comidas incomparáveis!,"O chopp é ótimo e o preço é justo! R$ 10,90 reais o de 340ml; No happy hour é dupla!

As carnes são caras, mas são ótimas! O corte de contra-filé serve duas pessoas, e inclui um acompanhamento! Custa R$67,00 reais.",2 de abril de 2018,bubble_40
147,Bom,"Eu adoro a comida do Outback, gosto do ambiente, mas dependendo do dia que vc vai o atendimento e a qualidadeda comida fica ruim. A impressão que tenho é que quando o restaurante fica muito movimentado eles não dão conta do atendimento e tudo fica...Mais",2 de abril de 2018,bubble_40
148,Não valeu a pena!,"Fui ao Outback do Parkshopping 29/03/2018, inicialmente com 3 pessoas para aguardar mais uma para o almoço. O restaurante não estava cheio mas o garçom que estava na área da nossa mesa não conseguia atender a todos. A blooming onion chegou junto com o pão...Mais",1 de abril de 2018,bubble_10
149,Ambiente agradável,"Ambiente agradável, profissionais educados e gentis, preços salgadinhos, principalmente do refrigerante, mas é refil se vc consegue beber mais de uma caneca até compensa, rsrs, comida maravilhosa, as tradicionais batatas fritas e a cebola empanada são minhas preferidas, não tem como reservar e as filas...Mais",21 de março de 2018,bubble_50
150,Decepção!,"Almoçei no outback hoje com minha familia, e pedi uma salada para viagem, não conferi se estava tudo ok por se tratar de um restaurante de minha confiança, quando cheguei em cada que abri a vasilha veio a triste surpresa, se tivesse duas colheres de...Mais",15 de março de 2018,bubble_10
151,Tudo na mesma (boa) qualidade,"Ele é o mais velho de brasília mas continua sendo tudo ótimo. Tudo delicioso sem perder a essencia do lugar. O clima, o Chopp, a costela, o T-bone, ausie gripe (picanha) e quesland chicken and shrimp são os melhores da casa, além daquele pão perfeito...Mais",13 de março de 2018,bubble_50
152,"A comida é excelente, tempo de espera muito longo.","A comida do outback é perfeita, o que desanima mesmo é a demora para conseguir uma mesa. Vá se tiver disposto a esperar pelo menos quarenta minutos, ainda mais se o grupo for grande. E detalhe, nada de ir em dia de happy hour dose...Mais",13 de março de 2018,bubble_40
153,Excelente.,"O Outback é sempre uma excelente escolha.  Ambiente aconchegante, o chopp sempre gelado e o atendimento faz toda a diferença.  O Happy hour é maravilhoso. Super recomendo.",12 de março de 2018,bubble_50
154,Outback sempre a sua casa,"Não há como descrever o que seja o Outback se você não for pessoalmente. O Do Parkshopping tem um ambiente acolhedor, com atendentes sempre sorridentes e prontos para atender seus pedidos com a máxima rapidez. Para mim, um dos mais gostosos chopes, principalmente na rodada...Mais",11 de março de 2018,bubble_50
155,Nao é só steak,"Hoje foi um dia de burguer e massa. Excelente escolha com uma opçao bem diferenciada. Sempre é uma ótima escolha o outback, mesmo nao sendo um dia de chopp, steak e petiscos.",10 de março de 2018,bubble_40
156,Outback é sempre bom!,"Excelente restaurante. Sempre seguindo o mesmo padrão. As filas são nada menos que consequência da excelente experiência que o restaurante proporciona.
Chegue cedo, em horários ""atípicos"", caso contrário é fila na certa.
Gosto muito dos hambúrgueres. Mad Max e Outbacker são excelentes!",7 de março de 2018,bubble_50
157,Muito bom,"O restaurante mantém uma qualidade constante , o atendimento é muito bom,
Tudo que é servido é de excelente qualidade
Porém tenha paciência para esperar muito até conseguir uma mesa, mesmo para idosos é sempre muito demorado, sempre muito lotado e só por isso não...Mais",5 de março de 2018,bubble_40
158,Lugar dos Encontros,"Estabelecimento bem localizado, atendimento eficiente, comida boa, preços razoáveis, muito bom encontros de turmas, ambiente agradável.",5 de março de 2018,bubble_40
159,O melhor atendimento ,"Frequento varias vezes a casa... mais dessa vez o atendimento me surpreendeu, bebidas e petiscos vieram rápidos(foi em um domingo a noite) parabéns aos garçom João e Marcelo, muito atenciosos.... Obg.",4 de março de 2018,bubble_50
160,Agradável,"O Outback sempre é uma boa pedida, apesar da pouca variação do cardápio, que parece ser o mesmo há séculos.",3 de março de 2018,bubble_40
161,Delícia ,Aconselho chegar com antecedência ou agendar um lugar pois geralmente é lotado principalmente a noite. Comidas bem feitas e de gosto único.,3 de março de 2018,bubble_50
