review_id,title,author,rating,content,timestamp,is_verified,helpful_count,product_attributes,company
RPCWVPU5W36WS,5.0 out of 5 stars Quality and Battery,Bishwajeet Biswas,5,"Battery life is as expected, long-lasting! Value for money! Sound quality is amazing!","Reviewed in the United States July 10, 2024",True,1,Color: Black & BrassStyle: Emberton II,Marshall
R1HB3R22EVGTDJ,5.0 out of 5 stars Great travel speaker,Sunscreened,5,"Had difficulty traveling with an Echo dot so grabbed this as it is much more portable with a crazy battery life, and great sound. It jams.","Reviewed in the United States July 2, 2024",True,0,Color: CreamStyle: Emberton II,Marshall
R2FBFKFF1D7VUE,5.0 out of 5 stars Original,"Es bueno para escuchar música, pero el micrófono para llamada le doy 4/10",5,Domingo de calidad y fidedigno,"Reviewed in the United States July 14, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R2Y5JX8KKE6MY1,5.0 out of 5 stars Totally stoked!,David,5,"Like everyone else,for the price you don’t have high expectations,came in ten minutes ago already charged,didn’t have to have my kids to help me,haha.Already rocking out to some Black Sabbath! This’ll be a perfect “little “ job site sound system!!","Reviewed in the United States June 15, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R14IXKRZ44SF7K,5.0 out of 5 stars AWESOME SOUND,lucrisha,5,Big sound from a small speaker! I def recommend.,"Reviewed in the United States July 9, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
RGRJG4WZN72HI,3.0 out of 5 stars Static noise and bluetooth drops.,Erick,3,"This speaker sounds great, quality for the speaker is 10/10.The problem with mine is as many reported... the battery worked for about 1 year and then it stopped working, audio sounds for 10 seconds even when connected and then drops the connection, sometimes with some ""static"" noise.I tried all the troubleshooting and was advised to open a case with Marshall, have not gotten a single mail there.As I really liked this amplifier I went to a 3rd party who advised me it was the battery what is damaged.","Reviewed in the United States August 14, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R1PKWJ1ZABTB2S,"5.0 out of 5 stars Love, love, love, and love...",Su Doki,5,"So good, I bought two instead of one Marshall Middleton. As wanted, I pair them together to get surround sound, smaller size, and save about $50. Although I own two pairs of Marshall headphones which I'm taking with me to Heaven, at that time - it took awhile for me to commit to buying the speakers. That's because I already own a pair of off-brand Bluetooth speakers that sound so much better and lasts many hours longer than more expensive Beats, Bose, Sony, etc. They have all the other bells-and-whistles specifications, including USB-C, rapid charging, 20+ hours playtime and only cost $30 each. The seller stopped selling them on Amazon.Emberton II was a huge jump in price. The difference from Emberton I - is it will pair with other Marshall speakers. But only the latest models like the Middleton or more Emberton IIs. Also, the Emberton II has a grain texture finish. The hardest part about buying Marshall products is knowing if you actually got authentic products. Knock-offs provide knock-off quality and it hurts the reputation of genuine products with bad reviews. I won't describe the differences in great details. The box is printed on all sides that spills over to other sides. It looks and feels real money, very expensively printed. Inside packaging and booklets too. The speaker is very well crafted down to the smallest details and feels solid. The grills are finished very well, individually, without any rough edges or mistakes and so is the Marshall signature emblem. Look closely.The Emberton II sound quality is phenomenal for all music genres. It's a work of art pumping out sound, spatially separating all the tracks of instruments and voices, to hear them together in one song. This is studio quality at a reasonable price. It exceeds my $30 pair, which already beat-out all the other more expensive speakers, in the only way it could. I heard sounds playing in music I've heard so many times, I can replay it verbatim in my head. Some folks might scoff at this price point comparison. But if I'm completely satisfied at $30 or $170 - no one can entice me to spend $1500 or $15,000 I can afford to pay too. I might purchase more Emberton II's to install wireless speakers throughout the house. For now, I'm pretty satisfied.","Reviewed in the United States March 29, 2023",True,22,Color: Black & BrassStyle: Emberton II,Marshall
R29H5YGFYBRF68,5.0 out of 5 stars Satisfacción Total,Wellington Sanchez,5,"He hecho una que otra compra que no me han dejado completamente satisfecho, pero este equipo de sonido Marshall, después de mi esposa, es de las mejores cosas que he conseguido en la vida!!!","Reviewed in the United States June 18, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R1I2IKWIFRG46W,5.0 out of 5 stars Superb,HKPhooey,5,Superb bluetooth speaker from Marshall. As you would expect the sound quality is awesome and the battery life is amazing. I think most people will be happy with this speaker.,"Reviewed in the United States June 20, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R1HZM4JL4AMJRY,4.0 out of 5 stars I wanted to love it more than I do.,Sheri,4,"Me and Marshall go way back, so when I was searching for a portable speaker, I kept coming back to this one. Even though my daughter kept telling me to get a JBL.I love the look of this little Marshall, classic! But, I probably should have listened to my daughter.The sound is decent to good. There is no ability to toggle any sort of EQ. So the sound you hear, is the sound you get. The thing that I like least about this speaker is the function button. There is only one that you depress in N,S,E, and W for different abilities, but it is loose. It wobbles around like a loose tooth. I would prefer a nice tight button that snaps in each direction. This has caused me to slip and call the wrong function and it just feels wrong.","Reviewed in the United States January 15, 2024",True,2,Color: Black & BrassStyle: Emberton II,Marshall
R2TSL7HKTFV9B7,5.0 out of 5 stars Very impressive sound quality,Amazon Customer,5,I actually had to return this because I am using it to make the alarms louder on my boat navigation system but it will go idle if it doesn't have an audio input so I needed to replace it for a speaker that would remain active as long as it was plugged into power. But it has the best sound of any system I've seen,"Reviewed in the United States May 30, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R2XON2L0HL4LWO,5.0 out of 5 stars Thank you for this good product.,YJ,5,Thank you for this good product.,"Reviewed in the United States July 5, 2024",True,0,Color: CreamStyle: Emberton II,Marshall
R2ZEE7MB12Q04N,5.0 out of 5 stars You Complete Me,James,5,"Size really doesn't matter, and in the world of speakers, it's the sound that counts, not the inches! Traveling 90% of the time, I was tired of jamming things in my ears or feeling like I had a sauna on my head with over-ear headphones.I've tested the heavy hitters – B&O, Sonos, Bose, Megaboom (more like Mega Joke), Anker – and had almost thrown in the towel. Then a friend introduced me to the Marshall Emberton II Portable Bluetooth Speaker, claiming it's as good or better than his fancy B&O speaker, but less than half the price.Now, when I saw the Marshall speaker's price tag at $128.00, I hesitated. I mean, I've been forking out $250.00 and more for other speakers. But curiosity got the better of me, and boy, am I glad it did! The Marshall speaker not only shattered my expectations with its deep bass and distortion-free music, even at volumes that could make my ears bleed. I'm a convert and already planning to surround myself with more of these pocket-sized wonders!Cheers,","Reviewed in the United States January 27, 2024",True,5,Color: Black & BrassStyle: Emberton II,Marshall
R2CJPFJDTJYCBQ,5.0 out of 5 stars Incredible Sound!!!,Terry Alfaro,5,"I waited a few battery cycles to write this review. I am VERY pleased with this speaker. The sound is crisp, clear and loud with a long lasting battery. I own several bluetooth speakers and this one by far is my favorite! You will not be dissapointed..","Reviewed in the United States June 2, 2024",True,1,Color: Black & BrassStyle: Emberton II,Marshall
R3EP8XGT7GZSMZ,3.0 out of 5 stars App Disappoints,Patti Medina,3,The App is not compatible with my Android Device so I can't use the equalizer to dial in the sound. Very disappointing!,"Reviewed in the United States September 2, 2024",True,0,Color: Black & BrassStyle: Emberton II,Marshall
R2MZSRO8I4GMJY,5.0 out of 5 stars Suena increíble (EL MEJOR SPEAKER QUE PUEDES COMPRAR),Luis Salazar,5,"Yo no sé nada de sonido y de tener un bafle con un buen audio, para mi todo suena igual, hasta que puse mi playlist favorita en este speaker, quedé anonadado con la pureza de audio, el cómo suena la música que amo es una experiencia que nunca había experimentado. SÚPER RECOMENDADO.","Reviewed in the United States May 31, 2024",True,1,Color: Black & BrassStyle: Emberton II,Marshall
