game_id,turn_number,nickname,rack,location,move,points,score,turn_type
wbPVZ7vh,19,Lucx12,AEIIIST,,-AIII,+0,170,Exchange
wbPVZ7vh,20,BasicBot,AGIOOPY,15C,YOGI,+13,264,Play
wbPVZ7vh,21,Lucx12,?ERSSTT,O9,SETTeRS,+78,248,Play
wbPVZ7vh,22,BasicBot,AAIOPSU,B1,PIOUS,+20,284,Play
wbPVZ7vh,23,Lucx12,DEIIMUX,A14,EX,+29,277,Play
wbPVZ7vh,24,BasicBot,AAAEIOR,1A,O.ERA,+24,308,Play
wbPVZ7vh,25,Lucx12,DIIMU,A8,DIM,+25,302,Play
wbPVZ7vh,26,BasicBot,AAI,14M,AI.,+6,314,Play
wbPVZ7vh,27,Lucx12,IU,12N,U.,+2,304,Play
wbPVZ7vh,28,BasicBot,A,J7,.A,+2,316,Play
wbPVZ7vh,29,BasicBot,,,(I),+2,318,End
wbPVZ7vh,30,Lucx12,I,,(time),-10,294,Timeout
cxT5uXuz,1,BasicBot,?ALLSST,8H,STALL,+12,12,Play
cxT5uXuz,2,mackknife,EFGHLOS,J7,H.LF,+18,18,Play
cxT5uXuz,3,BasicBot,?BEIOSW,L7,E.BOWS,+22,34,Play
cxT5uXuz,4,mackknife,EEGORSW,M4,GROWS,+28,46,Play
cxT5uXuz,5,BasicBot,?AEIJPU,4K,JI.,+22,56,Play
cxT5uXuz,6,mackknife,CEEHNXY,N5,EX,+52,98,Play
cxT5uXuz,7,BasicBot,?AEFPRU,12E,FlAREUP.,+63,119,Play
cxT5uXuz,8,mackknife,CEHINNY,H12,.ICH,+27,125,Play
cxT5uXuz,9,BasicBot,AGOTTUU,K4,.UT,+20,139,Play
cxT5uXuz,10,mackknife,ENNOOUY,15H,.OOEY,+15,140,Play
cxT5uXuz,11,BasicBot,ADGMOTU,11C,DUO,+18,157,Play
cxT5uXuz,12,mackknife,ENNRRUZ,C11,.UNE,+10,150,Play
cxT5uXuz,13,BasicBot,AAGMOTT,K11,O.T,+20,177,Play
cxT5uXuz,14,mackknife,ADNORRZ,14B,Z.RO,+26,176,Play
cxT5uXuz,15,BasicBot,AAAEGMT,14L,MAG,+19,196,Play
cxT5uXuz,16,mackknife,ACDNNRR,H4,CARD.,+11,187,Play
cxT5uXuz,17,BasicBot,AAEEENT,I6,EA.,+14,210,Play
cxT5uXuz,18,mackknife,AEIINNR,O11,NINER,+25,212,Play
cxT5uXuz,19,BasicBot,AAEEINT,4G,A.E,+5,215,Play
cxT5uXuz,20,mackknife,AGINSTV,5M,..V,+6,218,Play
cxT5uXuz,21,BasicBot,AEINPTV,F4,PAVE,+25,240,Play
cxT5uXuz,22,mackknife,ABGINST,E2,BAST,+25,243,Play
cxT5uXuz,23,BasicBot,EIIMNRT,2B,TIM.RE,+24,264,Play
cxT5uXuz,24,mackknife,ADGIINQ,1A,QI,+35,278,Play
cxT5uXuz,25,BasicBot,?EIIKNT,7C,KIT.,+13,277,Play
cxT5uXuz,26,mackknife,ADGIINY,1G,DAY,+24,302,Play
cxT5uXuz,27,BasicBot,?DEINNO,2I,OINkED,+21,298,Play
cxT5uXuz,28,mackknife,EGIILN,8B,LINE,+16,318,Play
cxT5uXuz,29,BasicBot,N,C7,..N,+8,306,Play
cxT5uXuz,30,BasicBot,,,(GI),+6,312,End
n5wsFByx,1,BasicBot,CNOQRTU,8E,CORN,+12,12,Play
n5wsFByx,2,Chirashi,BINOPST,D3,PINTOS,+26,26,Play
n5wsFByx,3,BasicBot,AIQSTUV,F6,QU.TA,+36,48,Play
n5wsFByx,4,Chirashi,BEEINNT,E8,.ITE,+16,42,Play
n5wsFByx,5,BasicBot,EGIRSVX,11B,VEX.S,+30,78,Play
n5wsFByx,6,Chirashi,BENNOVW,D10,E.ON,+25,67,Play
n5wsFByx,7,BasicBot,AAAGIRT,B10,A.ATAR,+22,100,Play
n5wsFByx,8,Chirashi,?BKNUVW,A7,BUNK,+36,103,Play
n5wsFByx,9,BasicBot,AAGIIOY,15A,G.AY,+36,136,Play
n5wsFByx,10,Chirashi,?CELOVW,C2,COLE,+24,127,Play
n5wsFByx,11,BasicBot,AIIIIOR,,-IIIO,+0,136,Exchange
n5wsFByx,12,Chirashi,??GHSVW,C11,.Ve,+20,147,Play
n5wsFByx,13,BasicBot,ADEIRRU,H5,RUI.,+4,140,Play
n5wsFByx,14,Chirashi,?GHMOSW,B5,MHO,+25,172,Play
n5wsFByx,15,BasicBot,AADDERZ,5H,.AZED,+30,170,Play
n5wsFByx,16,Chirashi,?FGLSWY,J2,GLa.Y,+29,201,Play
n5wsFByx,17,BasicBot,AADEHRW,L1,HAWE.,+32,202,Play
n5wsFByx,18,Chirashi,FIMRSTW,1K,W.IMS,+39,240,Play
n5wsFByx,19,BasicBot,ADDEGOR,G3,DOG,+24,226,Play
n5wsFByx,20,Chirashi,DEFIRRT,F2,FID,+21,261,Play
n5wsFByx,21,BasicBot,ADEIIOR,A1,RADIO,+27,253,Play
n5wsFByx,22,Chirashi,EEFORRT,K4,R.EF,+14,275,Play
n5wsFByx,23,BasicBot,EEIIJST,2H,JI.,+11,264,Play
n5wsFByx,24,Chirashi,AEENORT,2L,.NE,+16,291,Play
n5wsFByx,25,BasicBot,EEEIIST,7K,.EE,+7,271,Play
n5wsFByx,26,Chirashi,AELNORT,,(time),-10,281,Timeout
dURvCXYS,1,PeachyJo,EEEOORZ,8G,ROE,+6,6,Play
dURvCXYS,2,BasicBot,ACHILUW,7I,HULA,+20,20,Play
dURvCXYS,3,PeachyJo,ACEEIOZ,K3,ZOEA.,+28,34,Play
dURvCXYS,4,BasicBot,CGINRUW,4J,C.WING,+28,48,Play
dURvCXYS,5,PeachyJo,ACEIIRT,8L,TICE,+24,58,Play
dURvCXYS,6,BasicBot,ADEJPRU,O1,JUD.E,+42,90,Play
dURvCXYS,7,PeachyJo,AEGIIRS,3K,.AG,+37,95,Play
dURvCXYS,8,BasicBot,AAFNPRU,N8,.UP,+13,103,Play
dURvCXYS,9,PeachyJo,EIILRSS,11J,RILES,+18,113,Play
dURvCXYS,10,BasicBot,AAAFNOR,12K,FAR,+23,126,Play
dURvCXYS,11,PeachyJo,EEEIIST,9F,TEE,+9,122,Play
dURvCXYS,12,BasicBot,AANOOPR,13L,PA,+19,145,Play
dURvCXYS,13,PeachyJo,BEGIIQS,10I,BEG,+19,141,Play
dURvCXYS,14,BasicBot,?ANOORR,N13,ROO,+11,156,Play
dURvCXYS,15,PeachyJo,EFIIIQS,O13,EFS,+35,176,Play
dURvCXYS,16,BasicBot,?AAENNR,F9,.AN,+5,161,Play
dURvCXYS,17,PeachyJo,BEIIIQX,E10,BI,+16,192,Play
dURvCXYS,18,BasicBot,?AENRUV,12C,URN,+11,172,Play
dURvCXYS,19,PeachyJo,EIINQTX,C11,Q.INT,+28,220,Play
dURvCXYS,20,BasicBot,?AEIMNV,15A,VE.,+18,190,Play
dURvCXYS,21,PeachyJo,DEEILOX,G7,E..,+4,224,Play
dURvCXYS,22,BasicBot,?AHIKMN,F4,ANKH,+26,216,Play
dURvCXYS,23,PeachyJo,DEILOSX,5C,OXE.,+22,246,Play
dURvCXYS,24,BasicBot,??DIIMO,4A,MIsO,+35,251,Play
dURvCXYS,25,PeachyJo,DDILLSY,A4,.ILDLY,+36,282,Play
dURvCXYS,26,BasicBot,?DIIOTT,7C,TIT..,+9,260,Play
dURvCXYS,27,PeachyJo,DMSSVWY,D3,V..,+13,295,Play
dURvCXYS,28,BasicBot,?ADINOT,6N,ID,+21,281,Play
dURvCXYS,29,PeachyJo,DMOSSWY,6J,M.W,+30,325,Play
dURvCXYS,30,BasicBot,?AANORT,J9,A..aTOR,+14,295,Play
dURvCXYS,31,PeachyJo,DOSSY,15H,DO.Y,+24,349,Play
dURvCXYS,32,BasicBot,AN,13H,AN.,+4,299,Play
dURvCXYS,33,BasicBot,,,(SS),+4,303,End
b92jPKfy,1,BasicBot,ABEGIRT,8D,BARGE,+22,22,Play
b92jPKfy,2,jdb,DELOOUZ,F6,ZE.O,+33,33,Play
b92jPKfy,3,BasicBot,EINRSTT,6F,.IT,+12,34,Play
b92jPKfy,4,jdb,DDLLOPU,I8,DULL,+16,49,Play
b92jPKfy,5,BasicBot,EENRSTT,10C,NETS,+22,56,Play
b92jPKfy,6,jdb,DELOOPV,J9,POOLED,+25,74,Play
b92jPKfy,7,BasicBot,EHORSTY,13H,TH.ORY,+32,88,Play
b92jPKfy,8,jdb,ACCEGMV,L11,CA.VE,+22,96,Play
b92jPKfy,9,BasicBot,EIILNST,6F,...I,+13,101,Play
b92jPKfy,10,jdb,?ACGHIM,15L,.ACH,+27,123,Play
b92jPKfy,11,BasicBot,EILNSTU,O14,U.,+5,106,Play
b92jPKfy,12,jdb,?AGIMNU,5I,AMUsING,+70,193,Play
b92jPKfy,13,BasicBot,EILNRST,O2,RIN.LETS,+80,186,Play
b92jPKfy,14,jdb,?AINOTX,N2,OX,+31,224,Play
b92jPKfy,15,BasicBot,BDIJOPR,L2,JIB.,+24,210,Play
b92jPKfy,16,jdb,?ADINTW,N1,D..,+11,235,Play
b92jPKfy,17,BasicBot,DIOPRSW,H13,.OW,+18,228,Play
b92jPKfy,18,jdb,?AAINTW,11C,AWA,+23,258,Play
b92jPKfy,19,BasicBot,DEFIPRS,N9,IF,+15,243,Play
b92jPKfy,20,jdb,?AINTVY,12E,VAN,+12,270,Play
b92jPKfy,21,BasicBot,DEKPRSS,F12,.SK,+17,260,Play
b92jPKfy,22,jdb,?EIITTY,,-IY,+0,270,Exchange
b92jPKfy,23,BasicBot,DEFPQRS,,-DFQ,+0,260,Exchange
b92jPKfy,24,jdb,?EIIRTT,4C,wITTIER,+67,337,Play
b92jPKfy,25,BasicBot,EEINPRS,15A,RIPENS,+35,295,Play
b92jPKfy,26,jdb,ADFGORU,H1,FAD.,+24,361,Play
b92jPKfy,27,BasicBot,EEEMNOY,2E,MYN.,+17,312,Play
b92jPKfy,28,jdb,AEGOQRU,14B,QUA,+52,413,Play
b92jPKfy,29,BasicBot,EEEO,E1,E.O.E,+14,326,Play
b92jPKfy,30,jdb,EGOR,1B,GOR.,+6,419,Play
b92jPKfy,31,BasicBot,E,15H,.E,+5,331,Play
b92jPKfy,32,BasicBot,,,(E),+2,333,End
ESwMyjcX,1,BasicBot,BEEIINT,8G,BITE,+12,12,Play
ESwMyjcX,2,PeachyJo,AEEGRUX,K5,GEAR,+17,17,Play
ESwMyjcX,3,BasicBot,ADEEINY,9C,NEEDY,+25,37,Play
ESwMyjcX,4,PeachyJo,EFGPUVX,8A,FEU,+20,37,Play
ESwMyjcX,5,BasicBot,AEEIIRW,J5,AW,+29,66,Play
ESwMyjcX,6,PeachyJo,GIPTVWX,B6,VI.,+14,51,Play
ESwMyjcX,7,BasicBot,EEIIRSZ,A8,.RIEZE,+28,94,Play
ESwMyjcX,8,PeachyJo,GOPSTWX,14A,SOX,+39,90,Play
ESwMyjcX,9,BasicBot,CIMNORS,12A,.INC,+30,124,Play
ESwMyjcX,10,PeachyJo,AGPRTUW,15B,PUG,+21,111,Play
ESwMyjcX,11,BasicBot,?DMOORS,E2,DORMOuS.,+70,194,Play
ESwMyjcX,12,PeachyJo,AEORTUW,D1,WATE,+31,142,Play
ESwMyjcX,13,BasicBot,EEGHLRT,2B,GL..E,+18,212,Play
ESwMyjcX,14,PeachyJo,AINOPRU,1F,POUR,+22,164,Play
ESwMyjcX,15,BasicBot,CEEHORT,I3,ECHO,+23,235,Play
ESwMyjcX,16,PeachyJo,AIILNRT,3H,R.TAIL,+12,176,Play
ESwMyjcX,17,BasicBot,BEIIRTY,6D,B.Y,+16,251,Play
ESwMyjcX,18,PeachyJo,FHIMNNT,4L,FIT,+24,200,Play
ESwMyjcX,19,BasicBot,EIIKLRT,N4,.IKI,+18,269,Play
ESwMyjcX,20,PeachyJo,HIMNNTV,O6,INN,+17,217,Play
ESwMyjcX,21,BasicBot,AAELNRT,B2,.AL,+4,273,Play
ESwMyjcX,22,PeachyJo,EHMNOTV,M7,HOVEN,+29,246,Play
ESwMyjcX,23,BasicBot,?AENORT,10H,cAROT.NE,+61,334,Play
ESwMyjcX,24,PeachyJo,JLMOSST,O1,JOTS,+44,290,Play
ESwMyjcX,25,BasicBot,AAADDQU,I10,.QUA,+14,348,Play
ESwMyjcX,26,PeachyJo,LMS,K10,.LMS,+12,302,Play
ESwMyjcX,27,PeachyJo,,,(AADD),+12,314,End
enZBJSgL,1,Chirashi,ANOPRRV,8E,VAPOR,+20,20,Play
enZBJSgL,2,BasicBot,AFFIKMU,F8,.UK,+17,17,Play
enZBJSgL,3,Chirashi,ENRRSUX,11B,NEXUS,+32,52,Play
enZBJSgL,4,BasicBot,ABFFILM,C6,BAFFL.,+19,36,Play
enZBJSgL,5,Chirashi,DEJLRRW,D11,.ED,+22,74,Play
enZBJSgL,6,BasicBot,AAILMRY,13B,MA.LY,+22,58,Play
enZBJSgL,7,Chirashi,IIJLRRW,8A,JI.,+39,113,Play
enZBJSgL,8,Chirashi,IIJLRRW,,--,-39,74,Exchange
enZBJSgL,9,BasicBot,AAIIRST,10C,.A,+14,72,Play
enZBJSgL,10,Chirashi,IIJLRRW,8A,RI.,+18,92,Play
enZBJSgL,11,BasicBot,AAIIRST,B2,TIARA,+20,92,Play
enZBJSgL,12,Chirashi,IJLNQRW,A1,QI,+35,127,Play
enZBJSgL,13,BasicBot,DDIIIOS,I7,D.OID,+10,102,Play
enZBJSgL,14,Chirashi,CJLNRWZ,10H,W.Z,+35,162,Play
enZBJSgL,15,BasicBot,EGIIIST,7I,.IGIT,+8,110,Play
enZBJSgL,16,Chirashi,CHJLNRT,3B,.TCH,+18,180,Play
enZBJSgL,17,BasicBot,EIRSSTW,E2,W.IT,+20,130,Play
enZBJSgL,18,Chirashi,EJLNORU,7F,JO,+31,211,Play
enZBJSgL,19,BasicBot,EEMNRSS,14A,ME,+16,146,Play
enZBJSgL,20,Chirashi,ELLNRRU,15A,UN,+23,234,Play
enZBJSgL,21,BasicBot,EENORSS,D2,E.O,+19,165,Play
enZBJSgL,22,Chirashi,?ELLORR,N1,ROLLERs,+73,307,Play
enZBJSgL,23,BasicBot,?ENRSSY,4L,RE.Y,+22,187,Play
enZBJSgL,24,Chirashi,ADNNOPT,1L,PO.N,+27,334,Play
enZBJSgL,25,BasicBot,?EEINSS,3B,....ES,+12,199,Play
enZBJSgL,26,Chirashi,ADGNNTT,6J,GAT,+20,354,Play
enZBJSgL,27,BasicBot,?BEEINS,6G,BE,+11,210,Play
enZBJSgL,28,Chirashi,ADENNOT,5K,NO,+16,370,Play
enZBJSgL,29,BasicBot,?EINOSU,F13,.OU,+8,218,Play
enZBJSgL,30,Chirashi,ADEENTV,15D,VA.NT,+36,406,Play
enZBJSgL,31,BasicBot,?EIINSS,14H,IcINESS,+68,286,Play
enZBJSgL,32,Chirashi,ACDEEGH,13L,HEED,+27,433,Play
enZBJSgL,33,BasicBot,E,E2,....E,+11,297,Play
enZBJSgL,34,BasicBot,,,(ACG),+12,309,End
hXaxiAjE,1,Nancy19809,DEEFSTT,8D,FEEDS,+26,26,Play
hXaxiAjE,2,BasicBot,AABBNOP,E7,B.BOP,+22,22,Play
hXaxiAjE,3,Nancy19809,AEIKTTU,F10,KAT,+37,63,Play
hXaxiAjE,4,BasicBot,AAEENXY,7E,.YE,+18,40,Play
hXaxiAjE,5,Nancy19809,EEIITUZ,G11,TIZ,+29,92,Play
hXaxiAjE,6,BasicBot,AAELNWX,6F,AW,+22,62,Play
hXaxiAjE,7,Nancy19809,AEEINRU,H12,NARE,+30,122,Play
hXaxiAjE,8,BasicBot,AELMNNX,H4,MEN,+14,76,Play
hXaxiAjE,9,Nancy19809,?EEGIOU,4H,.OUE,+6,128,Play
hXaxiAjE,10,BasicBot,ALNORUX,K2,OX.N,+22,98,Play
hXaxiAjE,11,Nancy19809,?EEGITW,J1,EW,+26,154,Play
hXaxiAjE,12,BasicBot,AJLNRRU,1G,LUR.,+12,110,Play
hXaxiAjE,13,Nancy19809,?AEGIOT,2F,GOT,+12,166,Play
hXaxiAjE,14,BasicBot,?AEJNOR,15F,JO.,+10,120,Play
hXaxiAjE,15,Nancy19809,?AEEIQT,3E,QI,+14,180,Play
hXaxiAjE,16,BasicBot,?AENRSU,9C,NA.,+11,131,Play
hXaxiAjE,17,Nancy19809,?ACEEIT,4D,TIE,+21,201,Play
hXaxiAjE,18,BasicBot,?EIRSSU,G6,...S,+9,140,Play
hXaxiAjE,19,Nancy19809,?AACELO,5B,OCA,+7,208,Play
hXaxiAjE,20,BasicBot,?EEIRSU,A5,SURE,+18,158,Play
hXaxiAjE,21,Nancy19809,?ACDEIL,L5,ACID,+11,219,Play
hXaxiAjE,22,BasicBot,?AEILMR,K7,MInERAL,+73,231,Play
hXaxiAjE,23,Nancy19809,?DEHILP,J10,PEH,+31,250,Play
hXaxiAjE,24,BasicBot,GIINORV,12J,..VING,+30,261,Play
hXaxiAjE,25,Nancy19809,?DIILSV,O7,DIVIn.,+30,280,Play
hXaxiAjE,26,BasicBot,AINOORR,L10,AR.O,+17,278,Play
hXaxiAjE,27,Nancy19809,EFHLLSU,14L,SELF,+22,302,Play
hXaxiAjE,28,BasicBot,AGINORT,2J,..OING,+20,298,Play
hXaxiAjE,29,Nancy19809,DHLTUY,N10,HU.,+28,330,Play
hXaxiAjE,30,BasicBot,ART,B2,TAR.,+8,306,Play
hXaxiAjE,31,BasicBot,,,(DLTY),+16,322,End
EhF7wLiM,1,evmcdee,AEIIIRT,8G,TIRE,+8,8,Play
EhF7wLiM,2,BasicBot,ACIPRSS,K3,CAPRIS,+25,25,Play
EhF7wLiM,3,evmcdee,AFIILOX,L4,XI,+40,48,Play
EhF7wLiM,4,BasicBot,AEEIOSU,I6,EU.O,+6,31,Play
EhF7wLiM,5,evmcdee,AFGILOT,6F,FIL.,+15,63,Play
EhF7wLiM,6,BasicBot,AEEILSZ,M1,LAZE,+36,67,Play
EhF7wLiM,7,evmcdee,ADGOTVY,1M,.AY,+18,81,Play
EhF7wLiM,8,BasicBot,CEIIIST,,-II,+0,67,Exchange
EhF7wLiM,9,evmcdee,BDGOOTV,5D,BOOT,+19,100,Play
EhF7wLiM,10,BasicBot,?CEISST,10C,InSECTS,+65,132,Play
EhF7wLiM,11,evmcdee,BDGORVW,,-BGVW,+0,100,Exchange
EhF7wLiM,12,BasicBot,AENNRTU,D3,NU.,+10,142,Play
EhF7wLiM,13,evmcdee,DLOOQRS,C9,Q.S,+22,122,Play
EhF7wLiM,14,BasicBot,AENNRTU,H10,.RUANT,+21,163,Play
EhF7wLiM,15,evmcdee,DELOOOR,N4,DOOR,+19,141,Play
EhF7wLiM,16,BasicBot,ABEHNWY,O6,WEAN,+28,191,Play
EhF7wLiM,17,evmcdee,EELNOVW,13G,W.VE,+18,159,Play
EhF7wLiM,18,BasicBot,?ABGHVY,14J,HeAVY,+55,246,Play
EhF7wLiM,19,evmcdee,DDEILNO,14D,LINE.,+12,171,Play
EhF7wLiM,20,BasicBot,ABEGGKR,D12,BA.K,+30,276,Play
EhF7wLiM,21,evmcdee,DDEFMNO,15A,MON.,+30,201,Play
EhF7wLiM,22,BasicBot,DEGGNPR,2L,P.GE,+25,301,Play
EhF7wLiM,23,evmcdee,ADDEFRT,M6,DARTED,+21,222,Play
EhF7wLiM,24,BasicBot,DGLNOOR,K10,GOLD.N,+26,327,Play
EhF7wLiM,25,evmcdee,FGHIJMT,D8,FI.,+20,242,Play
EhF7wLiM,26,BasicBot,AEEEORU,M13,E.E,+12,339,Play
EhF7wLiM,27,evmcdee,GHIIJMT,3B,JI.,+20,262,Play
EhF7wLiM,28,BasicBot,AEORU,15M,.AR,+14,353,Play
EhF7wLiM,29,evmcdee,GHIMT,4C,T.M,+11,273,Play
EhF7wLiM,30,BasicBot,EOU,11M,.OE,+4,357,Play
EhF7wLiM,31,evmcdee,GHI,O11,.H,+9,282,Play
EhF7wLiM,32,BasicBot,U,11B,U.,+2,359,Play
EhF7wLiM,33,BasicBot,,,(GI),+6,365,End
ARxYt578,1,BasicBot,EEELOSW,8H,WO,+10,10,Play
ARxYt578,2,Arthilas,?EENPTY,J4,TYPENdE,+84,84,Play
ARxYt578,3,BasicBot,AEEELSX,4J,.ELEX,+26,36,Play
ARxYt578,4,Arthilas,BCHIMNT,11J,NICHT,+37,121,Play
ARxYt578,5,BasicBot,AEENQSS,O4,ESSEN,+33,69,Play
ARxYt578,6,Arthilas,?BEMNRS,M2,BR.MStEN,+74,195,Play
ARxYt578,7,BasicBot,AEEEGÖQ,2M,.Ö,+22,91,Play
ARxYt578,8,Arthilas,ABEMRTV,2J,VER..T,+32,227,Play
ARxYt578,9,BasicBot,AEEEGQU,N10,E.AGE,+16,107,Play
ARxYt578,10,Arthilas,AABDDMU,,-ABDDM,+0,227,Exchange
ARxYt578,11,BasicBot,AEQRTUU,14J,QUEU.,+34,141,Play
ARxYt578,12,Arthilas,AHIMNOU,15H,HUI,+23,250,Play
ARxYt578,13,BasicBot,AEIMRST,12N,.I,+3,144,Play
ARxYt578,14,Arthilas,ADMNNOZ,15N,NA,+13,263,Play
ARxYt578,15,BasicBot,AEGMRST,K11,.M,+4,148,Play
ARxYt578,16,Arthilas,ÄDDMNOZ,,-ÄDMZ,+0,263,Exchange
ARxYt578,17,BasicBot,ADEGRST,,-D,+0,148,Exchange
ARxYt578,18,Arthilas,ADIJKNO,7I,J.,+27,290,Play
ARxYt578,19,BasicBot,AEGMRST,10G,GAR.M,+15,163,Play
ARxYt578,20,Arthilas,ADDIKNO,11D,KINO,+20,310,Play
ARxYt578,21,BasicBot,CEFHSTU,D8,HUC.T,+28,191,Play
ARxYt578,22,Arthilas,ADDEFST,9C,D.,+3,313,Play
ARxYt578,23,BasicBot,EFHRSSU,13C,REFUS,+31,222,Play
ARxYt578,24,Arthilas,ADEEFST,E2,FADESTE,+73,386,Play
ARxYt578,25,BasicBot,EHKNSTU,4B,KUN.,+14,236,Play
ARxYt578,26,Arthilas,ÄDGILNR,6E,.Ä,+19,405,Play
ARxYt578,27,BasicBot,ADEHOST,C3,D.O,+8,244,Play
ARxYt578,28,Arthilas,BDGILNR,9C,..N,+14,419,Play
ARxYt578,29,BasicBot,AEHLMST,5I,M.,+13,257,Play
ARxYt578,30,Arthilas,BDGILRR,6E,..G,+9,428,Play
ARxYt578,31,BasicBot,AEHLSTÜ,G4,LÜ.E,+12,269,Play
ARxYt578,32,Arthilas,BDILRRS,6J,.IL.,+8,436,Play
ARxYt578,33,BasicBot,AHINSTZ,B2,SI.H,+22,291,Play
ARxYt578,34,Arthilas,BDRRS,B2,....S,+11,447,Play
ARxYt578,35,BasicBot,ANTZ,F13,.ZT,+11,302,Play
ARxYt578,36,Arthilas,BDRR,N1,B.,+11,458,Play
ARxYt578,37,BasicBot,AN,2E,.AN,+8,310,Play
ARxYt578,38,BasicBot,,,(DRR),+6,316,End
x8Fwxq7Y,1,BasicBot,ADEIPQR,8G,QI,+22,22,Play
x8Fwxq7Y,2,Nancy19809,AEENNTV,G8,.AT,+13,13,Play
x8Fwxq7Y,3,BasicBot,ADEEFPR,10D,DEF.,+16,38,Play
x8Fwxq7Y,4,Nancy19809,AEEGNNV,E8,AV.NGE,+20,33,Play
x8Fwxq7Y,5,BasicBot,AAEELPR,8A,AREP.,+30,68,Play
x8Fwxq7Y,6,Nancy19809,EEGNOSY,12C,YO.EE,+18,51,Play
x8Fwxq7Y,7,BasicBot,AEIKLNU,C3,UNLIK.,+30,98,Play
x8Fwxq7Y,8,Nancy19809,GILNSTV,H12,SILT,+26,77,Play
x8Fwxq7Y,9,BasicBot,ACDEERS,14C,RESCA.ED,+82,180,Play
x8Fwxq7Y,10,Nancy19809,AAGMNUV,13A,AVA,+24,101,Play
x8Fwxq7Y,11,BasicBot,AEFIJRT,A12,F.IR,+33,213,Play
x8Fwxq7Y,12,Nancy19809,GIMNOUY,6B,M.NGY,+25,126,Play
x8Fwxq7Y,13,BasicBot,ADEIJTX,4A,JI.X,+52,265,Play
x8Fwxq7Y,14,Nancy19809,EGINOTU,5F,OUTING,+19,145,Play
x8Fwxq7Y,15,BasicBot,ACDERTZ,B8,.AZE,+33,298,Play
x8Fwxq7Y,16,Nancy19809,ABEEOWW,7H,OWE,+12,157,Play
x8Fwxq7Y,17,BasicBot,CDHRRTT,G2,THR.,+11,309,Play
x8Fwxq7Y,18,Nancy19809,ABEIOOW,H1,WOO,+25,182,Play
x8Fwxq7Y,19,BasicBot,?BCDLRT,3F,C..RD,+12,321,Play
x8Fwxq7Y,20,Nancy19809,?ABEINO,J7,.BON,+8,190,Play
x8Fwxq7Y,21,BasicBot,?ABLLPT,9I,B.LT,+9,330,Play
x8Fwxq7Y,22,Nancy19809,?AEHIIN,4K,AHI,+15,205,Play
x8Fwxq7Y,23,BasicBot,?ALMOPS,M3,L.POMA,+26,356,Play
x8Fwxq7Y,24,Nancy19809,?DEINUU,N7,UNDE,+13,218,Play
x8Fwxq7Y,25,BasicBot,?EEORST,O8,TORtE,+29,385,Play
x8Fwxq7Y,26,Nancy19809,?IISU,13L,tUIS,+11,229,Play
x8Fwxq7Y,27,BasicBot,ES,K4,..ES,+12,397,Play
x8Fwxq7Y,28,BasicBot,,,(I),+2,399,End
KJLNcdQ9,1,PeachyJo,AMNOORU,8D,MANOR,+20,20,Play
KJLNcdQ9,2,BasicBot,EEIOSUX,D8,.OXIE,+28,28,Play
KJLNcdQ9,3,PeachyJo,AILOQRU,E5,AQU.,+26,46,Play
KJLNcdQ9,4,BasicBot,AEGSSUY,D3,GUY,+19,47,Play
KJLNcdQ9,5,PeachyJo,EHILORW,C9,HOLE,+33,79,Play
KJLNcdQ9,6,BasicBot,AAEOSST,3C,A.O,+8,55,Play
KJLNcdQ9,7,PeachyJo,FHIRRTW,10B,F..,+21,100,Play
KJLNcdQ9,8,BasicBot,AENSSTZ,B1,ZEST,+31,86,Play
KJLNcdQ9,9,PeachyJo,HIRRTVW,F5,HI,+29,129,Play
KJLNcdQ9,10,BasicBot,AAEINSU,H6,AU.A,+4,90,Play
KJLNcdQ9,11,PeachyJo,IRRTTVW,1B,.IT,+13,142,Play
KJLNcdQ9,12,BasicBot,BEIINSY,C9,....Y,+22,112,Play
KJLNcdQ9,13,PeachyJo,ENRRTVW,9G,W.VER,+28,170,Play
KJLNcdQ9,14,BasicBot,BDEIINS,B13,BIN,+17,129,Play
KJLNcdQ9,15,PeachyJo,DEINPRT,2E,PRINTED,+68,238,Play
KJLNcdQ9,16,BasicBot,DEEEINS,11C,..E,+6,135,Play
KJLNcdQ9,17,PeachyJo,ADFKSTU,A14,KA,+30,268,Play
KJLNcdQ9,18,BasicBot,DEEEINS,B1,....ED,+20,155,Play
KJLNcdQ9,19,PeachyJo,DFNOSTU,A5,FOUNT,+32,300,Play
KJLNcdQ9,20,BasicBot,CEEINOS,H1,O.CE,+21,176,Play
KJLNcdQ9,21,PeachyJo,ADGILST,K2,.IAL,+10,310,Play
KJLNcdQ9,22,BasicBot,EINOSVW,L4,WOVENS,+50,226,Play
KJLNcdQ9,23,PeachyJo,?DGIRST,J6,DIG.STeR,+65,375,Play
KJLNcdQ9,24,BasicBot,DEIIJLT,11G,JIL.ED,+28,254,Play
KJLNcdQ9,25,PeachyJo,AABLMNS,M2,BAL,+16,391,Play
KJLNcdQ9,26,BasicBot,EEGIPRT,13I,G.IPE,+20,274,Play
KJLNcdQ9,27,PeachyJo,ACMNORS,N10,COMS,+23,414,Play
KJLNcdQ9,28,BasicBot,?ERT,8J,.E.TRy,+20,294,Play
KJLNcdQ9,29,BasicBot,,,(ANR),+6,300,End
ZLYVWJwa,1,Nancy19809,?AEIIOT,8F,IOTA,+8,8,Play
